Extraction Date:,8/28/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
2017,New York,BEDFORD CENTRAL SCHOOL DISTRICT,,3619950,2016-17,942289,957593,15304,30964,988557,148283.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,6
2017,New York,MOUNT MORRIS CENTRAL SCHOOL DISTRICT,,3620010,2016-17,151271,150729,-542,6881,157610,23641.5,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,MOUNT SINAI UNION FREE SCHOOL DISTRICT,,3620040,2016-17,452988,455005,2017,21626,476631,71494.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,3
2017,New York,MOUNT VERNON CITY SCHOOL DISTRICT,,3620100,2016-17,2219388,2215747,-3641,64877,2280624,342093.6,1,0,†,1,1,+,+,1,0,0,0,1,342094,15,0,0,0,3602,114
2017,New York,MOUNT PLEASANT CENTRAL SCHOOL DISTRICT,,3620160,2016-17,400800,497979,97179,9830,507809,76171.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,MOUNT PLEASANT-BLYTHEDALE UNION FREE SCHOOL DISTRICT,,3620170,2016-17,86595,91395,4800,5406,96801,14520.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,NANUET UNION FREE SCHOOL DISTRICT,,3620190,2016-17,485751,483554,-2197,16711,500265,75039.75,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,NAPLES CENTRAL SCHOOL DISTRICT,,3620220,2016-17,190322,189046,-1276,4915,193961,29094.15,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,CLARKSTOWN CENTRAL SCHOOL DISTRICT,,3620340,2016-17,1927548,1919025,-8523,68318,1987343,298101.45,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,NEW HARTFORD CENTRAL SCHOOL DISTRICT,,3620370,2016-17,507738,508382,644,3440,511822,76773.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NEW HYDE PARK-GARDEN CITY PARK UNION FREE SCHOOL DISTRICT,,3620400,2016-17,382166,388404,6238,15236,403640,60546,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NEW LEBANON CENTRAL SCHOOL DISTRICT,,3620430,2016-17,143897,148451,4554,4915,153366,23004.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NEW PALTZ CENTRAL SCHOOL DISTRICT,,3620460,2016-17,531104,502447,-28657,19660,522107,78316.05,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NEW ROCHELLE CITY SCHOOL DISTRICT,,3620490,2016-17,2787171,2821489,34318,82571,2904060,435609,1,0,0,1,1,+,+,1,0,0,0,1,435609,15,0,0,0,28,120
2017,New York,NEW SUFFOLK COMMON SCHOOL DISTRICT,,3620520,2016-17,3155,2677,-478,0,2677,401.55,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NYC CHANCELLOR'S OFFICE,,3620580,2016-17,279015367,282334229,3318862,7915034,290249263,43537389.45,1,0,0,1,1,+,+,1,0,0,0,1,43537389,15,0,0,0,39685,2878
2017,New York,NEW YORK MILLS UNION FREE SCHOOL DISTRICT,,3620610,2016-17,141445,141029,-416,983,142012,21301.8,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NEWARK CENTRAL SCHOOL DISTRICT,,3620640,2016-17,590611,603110,12499,40303,643413,96511.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,NEWARK VALLEY CENTRAL SCHOOL DISTRICT,,3620670,2016-17,288013,296604,8591,11796,308400,46260,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NEWBURGH CITY SCHOOL DISTRICT,,3620700,2016-17,2805623,2823730,18107,60454,2884184,432627.6,1,0,0,1,1,+,+,1,0,0,0,1,432628,15,0,0,0,2083,208
2017,New York,NEWCOMB CENTRAL SCHOOL DISTRICT,,3620730,2016-17,17020,16091,-929,491,16582,2487.3,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NEWFANE CENTRAL SCHOOL DISTRICT,,3620760,2016-17,362581,363419,838,18677,382096,57314.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,5
2017,New York,NEWFIELD CENTRAL SCHOOL DISTRICT,,3620790,2016-17,210604,211272,668,10813,222085,33312.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NIAGARA FALLS CITY SCHOOL DISTRICT,,3620820,2016-17,1995824,1993102,-2722,100265,2093367,314005.05,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,188
2017,New York,NIAGARA-WHEATFIELD CENTRAL SCHOOL DISTRICT,,3620850,2016-17,867462,881530,14068,29490,911020,136653,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,5
2017,New York,NISKAYUNA CENTRAL SCHOOL DISTRICT,,3620880,2016-17,789465,805878,16413,21134,827012,124051.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,5
2017,New York,NORTH BABYLON UNION FREE SCHOOL DISTRICT,,3620910,2016-17,1096921,1100473,3552,41286,1141759,171263.85,1,0,0,1,1,+,+,1,0,0,0,1,171264,15,0,0,0,1,35
2017,New York,NORTH BELLMORE UNION FREE SCHOOL DISTRICT,,3620940,2016-17,494563,501349,6786,37845,539194,80879.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,NORTH COLLINS CENTRAL SCHOOL DISTRICT,,3620970,2016-17,136896,137260,364,8355,145615,21842.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NORTH COLONIE CSD,,3621000,2016-17,1142773,1168778,26005,25558,1194336,179150.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,11
2017,New York,NORTH MERRICK UNION FREE SCHOOL DISTRICT,,3621120,2016-17,269149,268125,-1024,24575,292700,43905,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NORTH SALEM CENTRAL SCHOOL DISTRICT,,3621180,2016-17,258840,253826,-5014,8847,262673,39400.95,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NORTH SYRACUSE CENTRAL SCHOOL DISTRICT,,3621210,2016-17,2123390,2131368,7978,122874,2254242,338136.3,1,0,0,1,1,+,+,1,0,0,0,1,338136,15,0,0,0,213,12
2017,New York,NORTH TONAWANDA CITY SCHOOL DISTRICT,,3621240,2016-17,1034697,1025617,-9080,57505,1083122,162468.3,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,5
2017,New York,NORTHEASTERN CLINTON CENTRAL SCHOOL DISTRICT,,3621250,2016-17,343571,339797,-3774,12779,352576,52886.4,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NORTHERN ADIRONDACK CENTRAL SCHOOL DISTRICT,,3621260,2016-17,229715,229757,42,11304,241061,36159.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NORTHPORT-EAST NORTHPORT UNION FREE SCHOOL DISTRICT,,3621270,2016-17,1269023,1261837,-7186,69301,1331138,199670.7,1,0,†,1,1,+,+,1,0,0,1,0,199671,15,0,0,0,53,3
2017,New York,NORTHVILLE CENTRAL SCHOOL DISTRICT,,3621300,2016-17,114070,115325,1255,1474,116799,17519.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NORWICH CITY SCHOOL DISTRICT,,3621330,2016-17,546191,528154,-18037,19660,547814,82172.1,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,NORWOOD-NORFOLK CENTRAL SCHOOL DISTRICT,,3621360,2016-17,269501,266571,-2930,9830,276401,41460.15,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,DALTON-NUNDA CENTRAL SCHOOL DISTRICT (KESHEQUA),,3621450,2016-17,193305,193143,-162,7864,201007,30151.05,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,NYACK UNION FREE SCHOOL DISTRICT,,3621480,2016-17,700536,706509,5973,34896,741405,111210.75,1,0,0,1,1,+,+,1,0,1,0,1,111210,15,0,0,0,76,18
2017,New York,OAKFIELD-ALABAMA CENTRAL SCHOOL DISTRICT,,3621510,2016-17,202713,197440,-5273,18677,216117,32417.55,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,FIRE ISLAND UNION FREE SCHOOL DISTRICT,,3621540,2016-17,8509,8311,-198,0,8311,1246.65,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,OCEANSIDE UNION FREE SCHOOL DISTRICT,,3621570,2016-17,1093293,1103400,10107,43743,1147143,172071.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,ODESSA-MONTOUR CENTRAL SCHOOL DISTRICT,,3621630,2016-17,192820,189986,-2834,8355,198341,29751.15,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,OGDENSBURG CITY SCHOOL DISTRICT,,3621660,2016-17,472750,477997,5247,13762,491759,73763.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,OLEAN CITY SCHOOL DISTRICT,,3621720,2016-17,567401,574390,6989,43743,618133,92719.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,ONEONTA CITY SCHOOL DISTRICT,,3621780,2016-17,475762,475229,-533,15236,490465,73569.75,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,ONONDAGA CENTRAL SCHOOL DISTRICT,,3621810,2016-17,214497,211255,-3242,8355,219610,32941.5,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,ONTEORA CENTRAL SCHOOL DISTRICT,,3621840,2016-17,392935,388873,-4062,12779,401652,60247.8,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,ORCHARD PARK CENTRAL SCHOOL DISTRICT,,3621900,2016-17,1108384,1102513,-5871,30473,1132986,169947.9,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,6
2017,New York,OYSTERPONDS UNION FREE SCHOOL DISTRICT,,3621930,2016-17,19091,19199,108,1474,20673,3100.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,ORISKANY CENTRAL SCHOOL DISTRICT,,3621960,2016-17,135612,138078,2466,4423,142501,21375.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,OSSINING UNION FREE SCHOOL DISTRICT,,3622020,2016-17,1077424,1097013,19589,28998,1126011,168901.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,99501,8.84,94,57
2017,New York,OSWEGO CITY SCHOOL DISTRICT,,3622050,2016-17,935196,933847,-1349,39811,973658,146048.7,1,0,†,1,1,+,+,1,0,0,0,1,146049,15,0,0,0,509,11
2017,New York,GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT,,3622100,2016-17,101044,102700,1656,2949,105649,15847.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,SOUTH SENECA CENTRAL SCHOOL DISTRICT,,3622140,2016-17,235487,237023,1536,6881,243904,36585.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,OWEGO-APALACHIN CENTRAL SCHOOL DISTRICT,,3622170,2016-17,558540,552286,-6254,17202,569488,85423.2,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,22
2017,New York,VAN HORNESVILLE-OWEN D YOUNG CENTRAL SCHOOL DISTRICT,,3622200,2016-17,48098,48058,-40,1474,49532,7429.8,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,OXFORD ACADEMY AND CENTRAL SCHOOL DISTRICT,,3622260,2016-17,182932,188388,5456,3440,191828,28774.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,OYSTER BAY-EAST NORWICH CENTRAL SCHOOL DISTRICT,,3622290,2016-17,451185,455592,4407,11304,466896,70034.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,3622380,2016-17,444296,444313,17,20643,464956,69743.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,PANAMA CENTRAL SCHOOL DISTRICT,,3622410,2016-17,139189,137859,-1330,2949,140808,21121.2,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PARISHVILLE-HOPKINTON CENTRAL SCHOOL DISTRICT,,3622440,2016-17,99128,102380,3252,491,102871,15430.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,17
2017,New York,PATCHOGUE-MEDFORD UNION FREE SCHOOL DISTRICT,,3622470,2016-17,2024118,2026267,2149,127789,2154056,323108.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,5
2017,New York,PAVILION CENTRAL SCHOOL DISTRICT,,3622500,2016-17,195640,196321,681,17694,214015,32102.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PAWLING CENTRAL SCHOOL DISTRICT,,3622530,2016-17,307673,309358,1685,8847,318205,47730.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PEARL RIVER UNION FREE SCHOOL DISTRICT,,3622560,2016-17,534150,533909,-241,28507,562416,84362.4,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PEEKSKILL CITY SCHOOL DISTRICT,,3622650,2016-17,847464,868895,21431,43743,912638,136895.7,1,0,0,1,1,+,+,1,0,0,0,1,136895,15,0,0,0,29,11
2017,New York,PELHAM UNION FREE SCHOOL DISTRICT,,3622680,2016-17,511697,517987,6290,9830,527817,79172.55,1,0,0,1,1,+,+,1,0,1,0,0,79172,15,0,0,0,38,5
2017,New York,PENFIELD CENTRAL SCHOOL DISTRICT,,3622710,2016-17,1061803,1084845,23042,30964,1115809,167371.35,1,0,0,1,1,+,+,1,0,1,0,0,167372,15,0,0,0,36,4
2017,New York,PENN YAN CENTRAL SCHOOL DISTRICT,,3622740,2016-17,462739,445937,-16802,19168,465105,69765.75,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PERRY CENTRAL SCHOOL DISTRICT,,3622770,2016-17,220109,223574,3465,6389,229963,34494.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PERU CENTRAL SCHOOL DISTRICT,,3622830,2016-17,517458,521304,3846,13762,535066,80259.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PHELPS-CLIFTON SPRINGS CENTRAL SCHOOL DISTRICT,,3622890,2016-17,414746,410659,-4087,21626,432285,64842.75,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,3
2017,New York,PHOENIX CENTRAL SCHOOL DISTRICT,,3622920,2016-17,543943,544976,1033,18677,563653,84547.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PINE BUSH CENTRAL SCHOOL DISTRICT,,3623010,2016-17,1237069,1240116,3047,34896,1275012,191251.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,9
2017,New York,PINE PLAINS CENTRAL SCHOOL DISTRICT,,3623040,2016-17,249632,251729,2097,6881,258610,38791.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,PINE VALLEY CENTRAL SCHOOL DISTRICT (SOUTH DAYTON),,3623070,2016-17,187115,186918,-197,4423,191341,28701.15,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PISECO COMMON SCHOOL DISTRICT,,3623130,2016-17,1037,1037,0,0,1037,155.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PITTSFORD CENTRAL SCHOOL DISTRICT,,3623160,2016-17,1196213,1190694,-5519,30473,1221167,183175.05,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,PLAINEDGE UNION FREE SCHOOL DISTRICT,,3623190,2016-17,618524,611570,-6954,28015,639585,95937.75,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,PLAINVIEW-OLD BETHPAGE CENTRAL SCHOOL DISTRICT,,3623220,2016-17,1085757,1094878,9121,50132,1145010,171751.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PLATTSBURGH CITY SCHOOL DISTRICT,,3623280,2016-17,487517,501337,13820,23592,524929,78739.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PLEASANTVILLE UNION FREE SCHOOL DISTRICT,,3623310,2016-17,352924,351970,-954,7372,359342,53901.3,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,10
2017,New York,POCANTICO HILLS CENTRAL SCHOOL DISTRICT,,3623340,2016-17,91864,95185,3321,3440,98625,14793.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,POLAND CENTRAL SCHOOL DISTRICT,,3623370,2016-17,137885,141587,3702,3440,145027,21754.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PORT BYRON CENTRAL SCHOOL DISTRICT,,3623430,2016-17,262980,255100,-7880,5898,260998,39149.7,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PORT CHESTER-RYE UNION FREE SCHOOL DISTRICT,,3623460,2016-17,1094760,1117054,22294,48658,1165712,174856.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,121904,10.46,239,33
2017,New York,PORT JEFFERSON UNION FREE SCHOOL DISTRICT,,3623490,2016-17,245702,241357,-4345,7372,248729,37309.35,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PORT JERVIS CITY SCHOOL DISTRICT,,3623520,2016-17,732367,720869,-11498,36371,757240,113586,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,7
2017,New York,PORT WASHINGTON UNION FREE SCHOOL DISTRICT,,3623580,2016-17,1089350,1109558,20208,29981,1139539,170930.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,PORTVILLE CENTRAL SCHOOL DISTRICT,,3623640,2016-17,211810,214504,2694,11304,225808,33871.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,POTSDAM CENTRAL SCHOOL DISTRICT,,3623670,2016-17,316733,329156,12423,6881,336037,50405.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,POUGHKEEPSIE CITY SCHOOL DISTRICT,,3623760,2016-17,1295437,1218875,-76562,60454,1279329,191899.35,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,78
2017,New York,PRATTSBURGH CENTRAL SCHOOL DISTRICT,,3623790,2016-17,94473,91068,-3405,4423,95491,14323.65,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,5
2017,New York,PULASKI CENTRAL SCHOOL DISTRICT,,3623880,2016-17,274661,269596,-5065,16219,285815,42872.25,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PUTNAM CENTRAL SCHOOL DISTRICT,,3623970,2016-17,8351,7341,-1010,491,7832,1174.8,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,PUTNAM VALLEY CENTRAL SCHOOL DISTRICT,,3624000,2016-17,344492,349362,4870,17202,366564,54984.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,QUEENSBURY UNION FREE SCHOOL DISTRICT,,3624030,2016-17,732470,737039,4569,27524,764563,114684.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,QUOGUE UNION FREE SCHOOL DISTRICT,,3624060,2016-17,15547,17183,1636,983,18166,2724.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,RANDOLPH CENTRAL SCHOOL DISTRICT,,3624090,2016-17,241984,243093,1109,7864,250957,37643.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,,3624150,2016-17,497650,507487,9837,44235,551722,82758.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,6
2017,New York,RED CREEK CENTRAL SCHOOL DISTRICT,,3624210,2016-17,244137,241071,-3066,8847,249918,37487.7,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,RED HOOK CENTRAL SCHOOL DISTRICT,,3624240,2016-17,418130,415183,-2947,13270,428453,64267.95,1,0,†,1,1,+,+,0,0,0,0,0,0,0,1,15000,3.5,23,9
2017,New York,MANCHESTER-SHORTSVILLE CENTRAL SCHOOL DISTRICT (RED JACKET),,3624270,2016-17,197751,201169,3418,6389,207558,31133.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,REMSEN CENTRAL SCHOOL DISTRICT,,3624360,2016-17,134295,139264,4969,4423,143687,21553.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,REMSENBURG-SPEONK UNION FREE SCHOOL DISTRICT,,3624420,2016-17,48471,48992,521,1474,50466,7569.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,RENSSELAER CITY SCHOOL DISTRICT,,3624450,2016-17,342358,343971,1613,14745,358716,53807.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,4
2017,New York,RHINEBECK CENTRAL SCHOOL DISTRICT,,3624480,2016-17,232701,240204,7503,8355,248559,37283.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,RICHFIELD SPRINGS CENTRAL SCHOOL DISTRICT,,3624570,2016-17,127744,124342,-3402,2949,127291,19093.65,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,BLIND BROOK-RYE UNION FREE SCHOOL DISTRICT,,3624630,2016-17,260280,264860,4580,4915,269775,40466.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,RIPLEY CENTRAL SCHOOL DISTRICT,,3624660,2016-17,67919,68708,789,1966,70674,10601.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,RIVERHEAD CENTRAL SCHOOL DISTRICT,,3624690,2016-17,1384685,1432579,47894,90435,1523014,228452.1,1,0,0,1,1,+,+,1,0,0,0,1,228452,15,0,0,0,54,18
2017,New York,ROCHESTER CITY SCHOOL DISTRICT,,3624750,2016-17,9525908,9528047,2139,488546,10016593,1502488.95,1,0,0,1,1,+,+,1,0,0,0,1,1502489,15,0,0,0,542,115
2017,New York,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,,3624780,2016-17,776955,781646,4691,28998,810644,121596.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,ROCKY POINT UNION FREE SCHOOL DISTRICT,,3624840,2016-17,700147,703194,3047,42760,745954,111893.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,2
2017,New York,ROME CITY SCHOOL DISTRICT,,3624900,2016-17,1420240,1439528,19288,57013,1496541,224481.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,58
2017,New York,ROMULUS CENTRAL SCHOOL DISTRICT,,3624930,2016-17,127000,127742,742,4423,132165,19824.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,,3624960,2016-17,553365,560052,6687,16711,576763,86514.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,ROOSEVELT UNION FREE SCHOOL DISTRICT,,3624990,2016-17,803755,764334,-39421,20643,784977,117746.55,1,0,†,1,1,+,+,1,0,1,0,0,117746,15,0,0,0,329,7
2017,New York,ROSCOE CENTRAL SCHOOL DISTRICT,,3625020,2016-17,61039,58205,-2834,1474,59679,8951.85,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,ROSLYN UNION FREE SCHOOL DISTRICT,,3625050,2016-17,577552,586136,8584,28998,615134,92270.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,8
2017,New York,ROXBURY CENTRAL SCHOOL DISTRICT,,3625110,2016-17,81790,81890,100,1966,83856,12578.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,9305,11.1,72,0
2017,New York,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,,3625140,2016-17,319399,312064,-7335,9338,321402,48210.3,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,9
2017,New York,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,,3625170,2016-17,1382679,1403210,20531,54064,1457274,218591.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,11
2017,New York,RYE CITY SCHOOL DISTRICT,,3625260,2016-17,692149,695989,3840,12779,708768,106315.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,60
2017,New York,RYE NECK UNION FREE SCHOOL DISTRICT,,3625290,2016-17,287608,296021,8413,7372,303393,45508.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,1
2017,New York,FLORIDA UNION FREE SCHOOL DISTRICT,,3625320,2016-17,176290,175681,-609,4423,180104,27015.6,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,SACHEM CENTRAL SCHOOL DISTRICT,,3625350,2016-17,3077384,3079745,2361,165634,3245379,486806.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,47615,1.47,5429,548
2017,New York,SAG HARBOR UNION FREE SCHOOL DISTRICT,,3625380,2016-17,206715,204434,-2281,4915,209349,31402.35,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,SAGAPONACK COMMON SCHOOL DISTRICT,,3625410,2016-17,2013,1906,-107,983,2889,433.35,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,+
2017,New York,SALAMANCA CITY SCHOOL DISTRICT,,3625440,2016-17,330896,313791,-17105,15728,329519,49427.85,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,16
