Amount reserved for voluntary CEIS in 
SY 2016-17 ($)","Voluntary CEIS
Percent taken for voluntary CEIS during 
SY 2016-17 (%)","Total number of children receiving CEIS under the IDEA in the LEA/ESA during 
2016,Maryland,WORCESTER COUNTY PUBLIC SCHOOLS,,2400720,2016-17,1333274,1347834,14560,31561,1379395,206909.25,1,0,0,1,1,+,+,0,+,+,+,+,+,0,0,+,0,+,+
2016,Massachusetts,Abby Kelley Foster Charter Public (District),,2500051,2015-16,277627,291600,13973,3676,295276,44291.4,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Abington,,2501650,2015-16,495219,507754,12535,9730,517484,77622.6,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Academy Of the Pacific Rim Charter Public (District),,2500021,2015-16,95563,101251,5688,0,101251,15187.65,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Acton-Boxborough Regional School District,,2501710,2015-16,1187481,1232975,45494,31338,1264313,189646.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Acushnet,,2501740,2015-16,262945,259397,-3548,6602,265999,39899.85,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Adams-Cheshire,,2501780,2015-16,386492,402308,15816,22695,425003,63750.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Advanced Math and Science Academy Charter (District),,2500085,2015-16,156638,162093,5455,0,162093,24313.95,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Agawam,,2501800,2015-16,1123169,1127999,4830,47588,1175587,176338.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Alma del Mar Charter School,,2500525,2015-16,64745,72531,7786,388,72919,10937.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Amesbury,,2501860,2015-16,615459,628955,13496,19649,648604,97290.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Amherst,,2501890,2015-16,376827,379680,2853,14900,394580,59187,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Amherst-Pelham,,2501920,2015-16,413596,417847,4251,0,417847,62677.05,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Andover,,2501950,2015-16,1452079,1518938,66859,25108,1544046,231606.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Argosy Collegiate Charter School,,2500552,2015-16,27237,58795,31558,0,58795,8819.25,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Arlington,,2501980,2015-16,1351570,1396626,45056,41260,1437886,215682.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Ashburnham-Westminster,,2502040,2015-16,560143,579473,19330,12760,592233,88834.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Ashland,,2502100,2015-16,533241,575818,42577,10364,586182,87927.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Assabet Valley,,2502110,2015-16,271902,284439,12537,0,284439,42665.85,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Athol-Royalston,,2502160,2015-16,433286,438004,4718,10585,448589,67288.35,3,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Atlantis Charter (District),,2500041,2015-16,189234,230677,41443,2693,233370,35005.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Attleboro,,2502190,2015-16,1591389,1655564,64175,59592,1715156,257273.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Auburn,,2502220,2015-16,480842,515683,34841,17080,532763,79914.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Avon,,2502250,2015-16,174064,179955,5891,4550,184505,27675.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Ayer-Shirley,,2500542,2015-16,451145,470728,19583,24211,494939,74240.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Barnstable,,2502310,2015-16,1508702,1551675,42973,42703,1594378,239156.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Barnstable Community Horace Mann Charter Public School,,2500081,2015-16,70669,73179,2510,805,73984,11097.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,1,10430,14.1,78,7
2016,Massachusetts,Bay State Academy Charter School,,2500550,2015-16,56304,71481,15177,0,71481,10722.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bedford,,2502400,2015-16,538296,557503,19207,19510,577013,86551.95,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Belchertown,,2502430,2015-16,526390,545713,19323,12692,558405,83760.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bellingham,,2502460,2015-16,644883,649159,4276,28208,677367,101605.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Belmont,,2502490,2015-16,963055,1009496,46441,26371,1035867,155380.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Benjamin Banneker Charter Public (District),,2500022,2015-16,74840,78462,3622,622,79084,11862.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Benjamin Franklin Classical Charter Public (District,,2500030,2015-16,81543,85096,3553,1553,86649,12997.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bentley Academy Charter,X,2500558,2015-16,+,68950,68950,5900,74850,11227.5,1,0,0,+,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Berkley,,2502520,2015-16,203264,216863,13599,11131,227994,34199.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Berkshire Arts and Technology Charter (District),,2500079,2015-16,78347,82360,4013,0,82360,12354,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Berkshire Hills,,2502530,2015-16,437209,452412,15203,14497,466909,70036.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Berlin,,2502550,2015-16,46244,48528,2284,3442,51970,7795.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Berlin-Boylston,,2502580,2015-16,112171,118030,5859,0,118030,17704.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Beverly,,2502640,2015-16,1308625,1365814,57189,32990,1398804,209820.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Billerica,,2502670,2015-16,1231433,1252907,21474,75930,1328837,199325.55,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Blackstone Valley Reg,,2502710,2015-16,277408,289376,11968,0,289376,43406.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Blackstone-Millville,,2502715,2015-16,422008,433728,11720,21778,455506,68325.9,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Blue Hills Voc,,2502740,2015-16,252414,263996,11582,0,263996,39599.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boston,,2502790,2015-16,17752254,18043540,291286,469968,18513508,2777026.2,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boston Collegiate Charter (District),,2500053,2015-16,149277,154654,5377,0,154654,23198.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boston Day and Evening Academy Charter (District),,2500049,2015-16,75434,78386,2952,0,78386,11757.9,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boston Green Academy Horace Mann Charter School,,2500526,2015-16,127465,147034,19569,0,147034,22055.1,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boston Preparatory Charter Public (District),,2500080,2015-16,90750,99039,8289,0,99039,14855.85,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boston Renaissance Charter Public (District),,2500039,2015-16,226204,233749,7545,2686,236435,35465.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bourne,,2502820,2015-16,501734,510833,9099,5395,516228,77434.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boxford,,2502880,2015-16,168302,172884,4582,10355,183239,27485.85,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Boylston,,2502910,2015-16,75419,78384,2965,5893,84277,12641.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Braintree,,2502940,2015-16,1484986,1556243,71257,33260,1589503,238425.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Brewster,,2502970,2015-16,128834,134844,6010,10317,145161,21774.15,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bridge Boston Charter School,,2500527,2015-16,47592,60300,12708,1587,61887,9283.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bridgewater-Raynham,,2503030,2015-16,1213367,1259194,45827,49288,1308482,196272.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Brimfield,,2503060,2015-16,74800,75768,968,4921,80689,12103.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bristol County Agr,,2503070,2015-16,97905,104959,7054,0,104959,15743.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Bristol-Plymouth Voc Tech,,2503080,2015-16,294844,305039,10195,0,305039,45755.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Brockton,,2503090,2015-16,4351630,4486708,135078,105001,4591709,688756.35,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Brooke Charter School Roslindale,,2500071,2015-16,101615,323713,222098,4487,328200,49230,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Brookfield,,2503120,2015-16,83245,84991,1746,4934,89925,13488.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Brookline,,2503150,2015-16,2042337,2120531,78194,33419,2153950,323092.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Burlington,,2503240,2015-16,840108,863715,23607,21253,884968,132745.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Cambridge,,2503270,2015-16,2577869,2661484,83615,56393,2717877,407681.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Canton,,2503300,2015-16,769837,790956,21119,29927,820883,123132.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Cape Cod Lighthouse Charter (District),,2500024,2015-16,38704,41190,2486,0,41190,6178.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Cape Cod Region Voc Tech,,2503310,2015-16,213423,213689,266,0,213689,32053.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Carlisle,,2503330,2015-16,139526,140119,593,8870,148989,22348.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Carver,,2503360,2015-16,480880,496903,16023,19328,516231,77434.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Central Berkshire,,2503390,2015-16,470398,476242,5844,18367,494609,74191.35,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Chelmsford,,2503510,2015-16,1119371,1158862,39491,36576,1195438,179315.7,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Chelsea,,2503540,2015-16,1462710,1509821,47111,13515,1523336,228500.4,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Chesterfield-Goshen,,2500014,2015-16,43549,45479,1930,2870,48349,7252.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Chicopee,,2503660,2015-16,2261740,2306719,44979,87262,2393981,359097.15,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Christa McAuliffe Regional Charter Public (District),,2500068,2015-16,101102,104417,3315,0,104417,15662.55,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,City on a Hill Charter Public School Circuit Street,,2500026,2015-16,64267,65711,1444,0,65711,9856.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,City on a Hill Charter Public School II,,2500548,2015-16,55452,67120,11668,0,67120,10068,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,City on a Hill Charter Public School New Bedford,,2500553,2015-16,32208,50304,18096,0,50304,7545.6,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Clarksburg,,2503720,2015-16,48853,49592,739,1984,51576,7736.4,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Clinton,,2503750,2015-16,482937,499193,16256,18451,517644,77646.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Codman Academy Charter Public (District),,2500070,2015-16,76808,98126,21318,1341,99467,14920.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Cohasset,,2503780,2015-16,321232,337686,16454,9580,347266,52089.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Community Charter School of Cambridge (District),,2500086,2015-16,93030,97174,4144,0,97174,14576.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Community Day Charter Public School - Gateway,,2500538,2015-16,44347,53265,8918,1590,54855,8228.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Community Day Charter Public School - Prospect,,2500027,2015-16,86937,89227,2290,1198,90425,13563.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Community Day Charter Public School - R. Kingman Webster,,2500535,2015-16,38061,49975,11914,320,50295,7544.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Concord,,2503840,2015-16,487471,506573,19102,14177,520750,78112.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Concord-Carlisle,,2503870,2015-16,330135,353033,22898,0,353033,52954.95,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Conservatory Lab Charter (District),,2500060,2015-16,82914,87770,4856,626,88396,13259.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Conway,,2503900,2015-16,37536,37684,148,1007,38691,5803.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Danvers,,2503990,2015-16,1028827,1096079,67252,25020,1121099,168164.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dartmouth,,2504020,2015-16,963550,987051,23501,17574,1004625,150693.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dedham,,2504050,2015-16,851105,921829,70724,26724,948553,142282.95,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Deerfield,,2504080,2015-16,109173,110014,841,4979,114993,17248.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dennis-Yarmouth,,2504140,2015-16,798015,839010,40995,23682,862692,129403.8,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dighton-Rehoboth,,2504200,2015-16,678254,706314,28060,18162,724476,108671.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Douglas,,2504230,2015-16,295571,299450,3879,10537,309987,46498.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dover,,2504260,2015-16,129050,130458,1408,8376,138834,20825.1,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dover-Sherborn,,2504290,2015-16,233940,245296,11356,0,245296,36794.4,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dracut,,2504320,2015-16,907142,928783,21641,35339,964122,144618.3,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dudley Street Neighborhood Charter School ,,2500543,2015-16,50629,61518,10889,947,62465,9369.75,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Dudley-Charlton Reg,,2504360,2015-16,831792,861600,29808,31528,893128,133969.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Duxbury,,2504410,2015-16,695283,718640,23357,16262,734902,110235.3,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,East Bridgewater,,2504440,2015-16,491127,511196,20069,9271,520467,78070.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,East Longmeadow,,2504500,2015-16,753161,768666,15505,17613,786279,117941.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Eastham,,2504530,2015-16,54046,53988,-58,8298,62286,9342.9,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Easthampton,,2504590,2015-16,474153,485811,11658,16995,502806,75420.9,2,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Easton,,2504620,2015-16,852707,875421,22714,32886,908307,136246.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Edgartown,,2509090,2015-16,98485,99586,1101,2026,101612,15241.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),,2500054,2015-16,82105,83654,1549,0,83654,12548.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Erving,,2504710,2015-16,48732,48552,-180,1491,50043,7506.45,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Essex North Shore Reg Voc Agric School District,,2500554,2015-16,296453,321453,25000,0,321453,48217.95,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Everett,,2504770,2015-16,1732855,1812751,79896,25950,1838701,275805.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Excel Academy Charter School (District),,2500075,2015-16,149671,204132,54461,0,204132,30619.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Fairhaven,,2504800,2015-16,496771,523072,26301,25314,548386,82257.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Fall River,,2504830,2015-16,3071131,3111380,40249,78544,3189924,478488.6,3,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Falmouth,,2504860,2015-16,900292,921794,21502,29556,951350,142702.5,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Farmington River Reg,,2513321,2015-16,56250,55878,-372,2460,58338,8750.7,1,0,†,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Fitchburg,,2504890,2015-16,1479546,1537643,58097,45828,1583471,237520.65,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Florida,,2504920,2015-16,32855,33056,201,1479,34535,5180.25,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Four Rivers Charter Public (District),,2500076,2015-16,42795,46034,3239,0,46034,6905.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Foxborough,,2504950,2015-16,668465,682240,13775,22001,704241,105636.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Foxborough Regional Charter (District),,2500052,2015-16,214789,225878,11089,1227,227105,34065.75,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Framingham,,2504980,2015-16,2068272,2196810,128538,54282,2251092,337663.8,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Francis W. Parker Charter Essential (District),,2500038,2015-16,64814,68609,3795,0,68609,10291.35,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Franklin,,2505010,2015-16,1134242,1159945,25703,40066,1200011,180001.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Franklin County,,2505020,2015-16,165165,167888,2723,0,167888,25183.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Freetown-Lakeville,,2505070,2015-16,665969,695840,29871,18160,714000,107100,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Frontier,,2505100,2015-16,289932,306541,16609,0,306541,45981.15,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Gardner,,2505130,2015-16,758600,762614,4014,37129,799743,119961.45,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Gateway,,2505160,2015-16,295851,294607,-1244,12843,307450,46117.5,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Georgetown,,2505220,2015-16,291945,305390,13445,8579,313969,47095.35,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Gill-Montague,,2505270,2015-16,353665,354077,412,20156,374233,56134.95,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Global Learning Charter Public School,,2500519,2015-16,107805,111307,3502,0,111307,16696.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Gloucester,,2505280,2015-16,862071,878589,16518,25039,903628,135544.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Gosnold,,2505340,2015-16,779,793,14,0,793,118.95,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Grafton,,2505370,2015-16,593079,624378,31299,23546,647924,97188.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Granby,,2505400,2015-16,246846,252643,5797,11909,264552,39682.8,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Greater Fall River,,2505485,2015-16,324826,339551,14725,0,339551,50932.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Greater Lawrence RVT,,2505470,2015-16,346742,366946,20204,0,366946,55041.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Greater Lowell Voc Tec,,2505480,2015-16,675828,695159,19331,0,695159,104273.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Greater New Bedford,,2508440,2015-16,432982,456777,23795,0,456777,68516.55,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Greenfield,,2505490,2015-16,588239,577693,-10546,21869,599562,89934.3,1,0,†,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Groton-Dunstable,,2505500,2015-16,644362,641040,-3322,16737,657777,98666.55,1,0,†,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hadley,,2505580,2015-16,170508,172222,1714,3601,175823,26373.45,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Halifax,,2505610,2015-16,159108,160174,1066,6590,166764,25014.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hamilton-Wenham,,2505670,2015-16,438750,454652,15902,13112,467764,70164.6,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hampden Charter School of Science,,2500522,2015-16,78988,96427,17439,0,96427,14464.05,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hampden-Wilbraham,,2505730,2015-16,873360,879259,5899,18769,898028,134704.2,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hampshire,,2505740,2015-16,192556,201074,8518,0,201074,30161.1,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hancock,,2505760,2015-16,17334,17884,550,982,18866,2829.9,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hanover,,2505790,2015-16,546814,568611,21797,32621,601232,90184.8,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Harvard,,2505880,2015-16,238294,248308,10014,4643,252951,37942.65,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hatfield,,2505940,2015-16,98897,101717,2820,2042,103759,15563.85,1,0,0,0,+,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Haverhill,,2505970,2015-16,2217480,2304201,86721,69191,2373392,356008.8,2,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
2016,Massachusetts,Hawlemont,,2506000,2015-16,37685,37880,195,999,38879,5831.85,1,0,0,1,1,+,+,0,0,0,0,0,0,0,0,0,0,0,0
