,,,,,,A2A,A2B,A2C,A3B,A4,A5,B2,B3,B4,B5,B6,B7,B8,C2A,C2A.1,C2A.2,C2A.3,C2A.4,C2B,C2C,C3A,C3B,C3C,D2,D3
Reporting Year,StateName,LEAName,New/Closed LEA/ESA,NCESID,Year used to make the LEA/ESA/SEA determinations,Total LEA/ESA allocation for Section 611 of IDEA FFY 2018 ($),Total LEA/ESA allocation for Section 611 of IDEA FFY 2019 ($),Increase in LEA/ESA allocations for Section 611 from FFY 2018 to FFY 2019 ($),Total LEA/ESA allocation for Section 619 of IDEA FFY 2019 ($),Total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2019 ($),15% of the total LEA/ESA allocations for Section 611 and 619 of IDEA for FFY 2019 ($),Determination under 34 CFR 300.600(a)(2) that controls whether the LEA may be able to reduce MOE during SY 2019-20,Reduction of local and/or state funds taken pursuant to Section 613(a)(2)(C) by the LEA/ESA during SY 2019-20 ($),Percent of the available reduction taken by LEA /ESA during SY 2019-20 (%),Did the State determine whether the LEA/ESA met the MOE compliance standard in FFY 2019/SY 2019-20? (Y/N),Did the LEA/ESA meet the MOE compliance standard in FFY 2019/SY 2019-20? (Y/N),"By the date of this data submission, did the State return non-Federal funds to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2019/SY 2019-20? (Y/N)",What amount of non-Federal funds did the State return to the Department based on the failure of the LEA/ESA to meet the MOE compliance standard in FFY 2019/SY 2019-20? ($),Required CEIS Was the LEA/ESA required to use 15% of funds for CEIS due to significant disproportionality in SY 2019-20? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification as a child with a disability'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'identification by disability category'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'placement in a particular educational setting'? (Y/N),Required CEIS Was the LEA/ESA identified as having significant disproportionality due to 'disciplinary action'? (Y/N),Required CEIS Amount reserved for required CEIS in the LEA /ESA in SY 2019-20 ($),Required CEIS Percent taken for required CEIS in the LEA /ESA in SY 2019-20 (%),Voluntary CEIS Did the LEA/ESA voluntarily use up to 15% of IDEA 611 and 619 fund for CEIS in SY 2019-20? (Y/N),Voluntary CEIS Amount reserved for voluntary CEIS in SY 2019-20 ($),Voluntary CEIS Percent taken for voluntary CEIS during SY 2019-20 (%),Total number of children receiving CEIS under the IDEA in the LEA/ESA during SY 2019-20,"Total number of children who received CEIS under the IDEA anytime in the past two school years (including SY 2017-18, SY 2018-19 and SY 2019-20) and received special education and related services in SY 2019-20"
2019,Minnesota,MOOSE LAKE PUBLIC SCHOOL DISTRICT  ,,2721450,2019-20,135458.21,131275.66,-4182.55,3745.09,135020.75,20253.11,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WESTONKA PUBLIC SCHOOL DISTRICT    ,,2722920,2019-20,502459.18,508437.71,5978.53,15945.93,524383.64,78657.55,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,MOUNDS VIEW PUBLIC SCHOOL DISTRICT ,,2722950,2019-20,2157637.63,2171028.91,13391.28,62030.72,2233059.63,334958.94,1,+,0,1,-,0,-,1,0,0,0,1,334958.94,15,0,0,0,49,0
2019,Minnesota,NEVIS PUBLIC SCHOOL DISTRICT       ,,2723370,2019-20,115742.58,114973.87,-768.71,3260.8,118234.67,17735.2,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,NEW HEIGHTS SCHOOL INC.,,2723380,2019-20,26817.1,27426.33,609.23,373.61,27799.94,4169.99,1,+,0,1,-,0,-,1,0,1,0,0,4169.99,15,0,0,0,14,4
2019,Minnesota,NEW PRAGUE AREA SCHOOLS            ,,2723430,2019-20,678384.68,679338.27,953.59,18339.13,697677.4,104651.61,1,+,0,1,-,0,-,0,0,0,0,0,0,0,1,104651.61,15,175,40
2019,Minnesota,NORTH ST PAUL-MAPLEWOOD OAKDALE DIS,,2723850,2019-20,2428078.46,2390244.46,-37834,70105.92,2460350.38,369052.56,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,NORTHFIELD PUBLIC SCHOOL DISTRICT  ,,2723880,2019-20,747618.98,747240.85,-378.13,13011.68,760252.53,114037.88,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,CENTRAL PUBLIC SCHOOL DISTRICT     ,,2723910,2019-20,242425.1,236982.05,-5443.05,11213.13,248195.18,37229.28,1,+,†,1,-,0,-,0,0,0,0,0,0,0,1,37229.28,15,40,2
2019,Minnesota,ORONO PUBLIC SCHOOL DISTRICT       ,,2725080,2019-20,474293.04,474230.2,-62.84,16573.56,490803.76,73620.56,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,OSSEO PUBLIC SCHOOL DISTRICT       ,,2725200,2019-20,4159013.42,4132459,-26554.42,126625.08,4259084.08,638862.61,1,+,†,1,-,0,-,1,0,0,0,1,638862.61,15,0,0,0,49,0
2019,Minnesota,OWATONNA PUBLIC SCHOOL DISTRICT    ,,2728050,2019-20,1007284.95,996392.47,-10892.48,37166.08,1033558.55,155033.78,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,PARK RAPIDS PUBLIC SCHOOL DISTRICT ,,2728080,2019-20,389785.21,389704.14,-81.07,19802.55,409506.69,61426,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,PINE POINT PUBLIC SCHOOL DISTRICT  ,,2728960,2019-20,19636.09,21947.65,2311.56,2045.61,23993.26,3598.99,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,PRIOR LAKE-SAVAGE AREA SCHOOLS     ,,2730060,2019-20,1286574.27,1290688.48,4114.21,22069.34,1312757.82,196913.67,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,PROCTOR PUBLIC SCHOOL DISTRICT     ,,2730090,2019-20,330024,339424.71,9400.71,18269.52,357694.23,53654.13,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,RANDOLPH PUBLIC SCHOOL DISTRICT    ,,2730150,2019-20,100106.78,101592.08,1485.3,2239.88,103831.96,15574.79,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,RED LAKE PUBLIC SCHOOL DISTRICT    ,,2730510,2019-20,380668.24,393088.96,12420.72,17315.61,410404.57,61560.69,1,+,0,1,-,0,-,1,0,1,0,0,61560.69,15,0,0,0,45,0
2019,Minnesota,RICHFIELD PUBLIC SCHOOL DISTRICT   ,,2731750,2019-20,943897.48,932861.8,-11035.68,30131.55,962993.35,144449,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ROBBINSDALE PUBLIC SCHOOL DISTRICT ,,2731780,2019-20,2464886.24,2431313.57,-33572.67,61387.95,2492701.52,373905.23,1,+,†,1,-,0,-,1,0,0,0,1,373905.23,15,0,0,0,877,6
2019,Minnesota,ROCHESTER PUBLIC SCHOOL DISTRICT   ,,2731800,2019-20,3428763.81,3421341.17,-7422.64,63022.01,3484363.18,522654.48,1,+,†,1,-,0,-,1,0,0,0,1,522654.48,15,0,0,0,47,0
2019,Minnesota,ROSEAU PUBLIC SCHOOL DISTRICT      ,,2732250,2019-20,256302.5,260823.42,4520.92,16516.09,277339.51,41600.93,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ROSEMOUNT-APPLE VALLEY-EAGAN       ,,2732390,2019-20,5349862.76,5390880.19,41017.43,185407.75,5576287.94,836443.19,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ROSEVILLE PUBLIC SCHOOL DISTRICT   ,,2732430,2019-20,1529285.8,1531649.54,2363.74,36196.38,1567845.92,235176.89,1,+,0,1,-,0,-,0,0,0,0,0,0,0,1,75000,4.78,22,8
2019,Minnesota,SHAKOPEE PUBLIC SCHOOL DISTRICT    ,,2733000,2019-20,1313698.49,1312963.12,-735.37,32144.66,1345107.78,201766.17,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,SOUTH ST. PAUL PUBLIC SCHOOL DIST. ,,2733270,2019-20,703304.52,686495.24,-16809.28,22470.22,708965.46,106344.82,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,SPRING LAKE PARK PUBLIC SCHOOLS    ,,2733330,2019-20,1043446.29,1064342.85,20896.56,19577.48,1083920.33,162588.05,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ST. ANTHONY-NEW BRIGHTON SCHOOLS   ,,2733420,2019-20,309022.29,308993.25,-29.04,7739.44,316732.69,47509.9,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ST. CLOUD PUBLIC SCHOOL DISTRICT   ,,2733510,2019-20,2599950.78,2585510.16,-14440.62,106988.17,2692498.33,403874.75,1,+,†,1,-,0,-,0,0,0,0,0,0,0,1,403874.75,15,825,241
2019,Minnesota,ST. FRANCIS PUBLIC SCHOOL DISTRICT ,,2733540,2019-20,928272.53,902612.45,-25660.08,29600.55,932213,139831.95,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ST. LOUIS PARK PUBLIC SCHOOL DIST. ,,2733780,2019-20,1177437.86,1167092.28,-10345.58,39859.15,1206951.43,181042.71,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,SOUTH WASHINGTON COUNTY SCHOOL DIST,,2733810,2019-20,3191832.92,3232744.65,40911.73,63612.1,3296356.75,494453.51,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ST. PAUL PUBLIC SCHOOL DISTRICT    ,,2733840,2019-20,8457424.65,8304681.06,-152743.59,317650.9,8622331.96,1293349.79,1,+,†,1,-,0,-,1,0,1,0,1,1293349.8,15,0,0,0,309,199
2019,Minnesota,STILLWATER AREA PUBLIC SCHOOL DIST.,,2738190,2019-20,1461110.59,1487687.93,26577.34,44666.48,1532354.41,229853.16,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,THIEF RIVER FALLS SCHOOL DISTRICT  ,,2738850,2019-20,465743.91,468148.37,2404.46,16850.75,484999.12,72749.87,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,ESKO PUBLIC SCHOOL DISTRICT        ,,2738880,2019-20,206130.1,206973.18,843.08,2923.48,209896.66,31484.5,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,Truman Public School District,New,2740680,2019-20,0,72149.85,72149.85,3124.5,75274.35,11291.15,1,+,0,+,+,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,LAKE SUPERIOR PUBLIC SCHOOL DIST.  ,,2740740,2019-20,311202.99,310445.32,-757.67,10559.15,321004.47,48150.67,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WACONIA PUBLIC SCHOOL DISTRICT     ,,2741460,2019-20,617169.79,612663.55,-4506.24,15986.99,628650.54,94297.58,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WARROAD PUBLIC SCHOOL DISTRICT     ,,2741850,2019-20,250294.45,248918.14,-1376.31,11952.27,260870.41,39130.56,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WASECA PUBLIC SCHOOL DISTRICT      ,,2741880,2019-20,406072.24,399750.18,-6322.06,20334.99,420085.17,63012.78,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WATERTOWN-MAYER PUBLIC SCHOOL DIST.,,2741910,2019-20,312069.68,314745.12,2675.44,8198.77,322943.89,48441.58,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WAYZATA PUBLIC SCHOOL DISTRICT     ,,2742160,2019-20,1978649.47,2041915.36,63265.89,56877.43,2098792.79,314818.92,1,+,0,1,-,0,-,1,0,0,0,1,314818.92,15,0,0,0,784,81
2019,Minnesota,WEST ST. PAUL-MENDOTA HTS.-EAGAN   ,,2742270,2019-20,1348150.74,1370710.23,22559.49,39700.07,1410410.3,211561.55,1,+,0,1,-,0,-,1,0,0,0,1,211561.55,15,0,0,0,37,1
2019,Minnesota,WHITE BEAR LAKE SCHOOL DISTRICT    ,,2742360,2019-20,1745484.45,1739113.63,-6370.82,63870.54,1802984.17,270447.63,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WILLOW RIVER PUBLIC SCHOOL DISTRICT,,2742750,2019-20,83708.84,87376.58,3667.74,665.55,88042.13,13206.32,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WINONA AREA PUBLIC SCHOOL DISTRICT ,,2744070,2019-20,829817.71,813385.87,-16431.84,29321.46,842707.33,126406.1,1,+,†,1,-,0,-,0,0,0,0,0,0,0,1,85000,10.09,34,0
2019,Minnesota,WRENSHALL PUBLIC SCHOOL DISTRICT   ,,2744190,2019-20,71895.19,72106.44,211.25,1148.62,73255.06,10988.26,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,RIVER BEND EDUCATION DISTRICT      ,,2791353,2019-20,1428143.98,1426065.93,-2078.05,60252.44,1486318.37,222947.76,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,GOODHUE COUNTY EDUCATION DISTRICT  ,,2791443,2019-20,1578267.33,1585204.89,6937.56,85271.56,1670476.45,250571.47,1,+,0,1,-,0,-,1,0,1,0,1,250571.46,15,0,0,0,54,10
2019,Minnesota,JANESVILLE-WALDORF-PEMBERTON       ,,2791451,2019-20,187813.61,182243.8,-5569.81,21398.98,203642.78,30546.42,1,+,†,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Minnesota,WEST CENTRAL EDUCATION DISTRICT    ,,2791455,2019-20,1105132.14,1103083.58,-2048.56,49792.16,1152875.74,172931.36,1,+,†,1,-,0,-,0,0,0,0,0,0,0,1,77935.2,6.76,100,28
2019,Minnesota,PERPICH CENTER FOR ARTS EDUCATION  ,,2791456,2019-20,19586.63,20931.9,1345.27,0,20931.9,3139.79,1,+,0,1,-,0,-,0,0,0,0,0,0,0,0,0,0,0,0
2019,Mississippi,WEST BOLIVAR CONSOLIDATED  DIST,,2800185,2018-19,393268,394794,1526,20732,415526,62328.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,NORTH BOLIVAR CONSOLIDATED SCHOOL,,2800186,2018-19,347531,333112,-14419,27782,360894,54134.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,SUNFLOWER CONSOLIDATED DIST,,2800187,2018-19,1066763,1061656,-5107,24864,1086520,162978,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,REIMAGINE CHARTER SCHOOL,,2800188,2018-19,99902,113311,13409,0,113311,16996.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,STARKVILLE -OKTIBBEHA CONSD SCH DIST,,2800189,2018-19,1269461,1273925,4464,45422,1319347,197902.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,59740,4.53,54,13
2019,Mississippi,MIDTOWN CHARTER SCHOOL,,2800190,2018-19,52850,60577,7727,0,60577,9086.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,WEST POINT CONSD SCHOOL DIST,,2800191,2018-19,743442,762337,18895,60629,822966,123444.9,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,3
2019,Mississippi,JOEL E. SMILOW PREP,,2800192,2018-19,74709,104931,30222,0,104931,15739.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,ABERDEEN SCHOOL DIST,,2800360,2018-19,335402,344900,9498,35625,380525,57078.75,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,ALCORN SCHOOL DIST,,2800390,2018-19,801217,796580,-4637,26943,823523,123528.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,AMITE CO SCHOOL DIST,,2800420,2018-19,347641,335893,-11748,14850,350743,52611.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,AMORY SCHOOL DIST,,2800450,2018-19,372354,367062,-5292,30732,397794,59669.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,ATTALA CO SCHOOL DIST,,2800510,2018-19,266726,263802,-2924,11870,275672,41350.8,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,BALDWYN SCHOOL DISTRICT,,2800540,2018-19,218249,212943,-5306,8694,221637,33245.55,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,BAY ST LOUIS WAVELAND SCHOOL DIST,,2800570,2018-19,557355,552005,-5350,21802,573807,86071.05,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,BENTON CO SCHOOL DIST,,2800600,2018-19,286635,282508,-4127,10575,293083,43962.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,BILOXI PUBLIC SCHOOL DIST,,2800630,2018-19,1391222,1415736,24514,63641,1479377,221906.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,CLEVELAND SCHOOL DIST,,2800750,2018-19,960226,953509,-6717,32878,986387,147958.05,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,313
2019,Mississippi,BOONEVILLE SCHOOL DIST,,2800820,2018-19,279983,286962,6979,20628,307590,46138.5,1,+,0,1,0,1,5184.84,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,BROOKHAVEN SCHOOL DIST,,2800840,2018-19,669360,664160,-5200,24112,688272,103240.8,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,CALHOUN CO SCHOOL DIST,,2800870,2018-19,655168,652107,-3061,19679,671786,100767.9,1,+,†,1,1,+,+,0,0,0,0,0,+,0,1,7500,1.12,218,86
2019,Mississippi,CANTON PUBLIC SCHOOL DIST,,2800900,2018-19,780442,795750,15308,17110,812860,121929,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,CARROLL COUNTY SCHOOL DIST,,2800930,2018-19,279694,281266,1572,7425,288691,43303.65,1,+,0,1,0,1,8592.77,0,0,0,0,0,+,0,0,+,0,0,19
2019,Mississippi,CHICKASAW CO SCHOOL DIST,,2800960,2018-19,119751,125627,5876,5151,130778,19616.7,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,CHOCTAW CO SCHOOL DIST,,2800990,2018-19,340416,337519,-2897,10450,347969,52195.35,1,+,†,1,1,+,+,1,0,0,0,1,52195.35,15,0,+,0,0,0
2019,Mississippi,CLAIBORNE CO SCHOOL DIST,,2801020,2018-19,332141,327733,-4408,10387,338120,50718,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,CLARKSDALE MUNICIPAL SCHOOL DIST,,2801050,2018-19,641600,633867,-7733,21784,655651,98347.65,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,CLINTON PUBLIC SCHOOL DIST,,2801090,2018-19,1033471,1048295,14824,28306,1076601,161490.15,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,COAHOMA CO AHS,,2801100,2018-19,66723,70232,3509,0,70232,10534.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,COAHOMA COUNTY SCHOOL DISTRICT,,2801110,2018-19,440653,444946,4293,39376,484322,72648.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,COFFEEVILLE SCHOOL DIST,,2801140,2018-19,136403,138262,1859,1782,140044,21006.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,COLUMBIA SCHOOL DISTRICT,,2801170,2018-19,505597,496906,-8691,27054,523960,78594,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,COLUMBUS MUNICIPAL SCHOOL DIST,,2801200,2018-19,994401,1017988,23587,40684,1058672,158800.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,COPIAH CO SCHOOL DIST,,2801220,2018-19,558432,556339,-2093,14575,570914,85637.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,CORINTH SCHOOL DIST,,2801260,2018-19,531950,543920,11970,12271,556191,83428.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,12
2019,Mississippi,COVINGTON CO SCHOOLS,,2801290,2018-19,728754,712809,-15945,32725,745534,111830.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,1,106723.1,14.31,316,0
2019,Mississippi,DESOTO CO SCHOOL DIST,,2801320,2018-19,6473438,6571939,98501,193971,6765910,1014886.5,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,985571.4,14.57,2638,280
2019,Mississippi,EAST JASPER CONSOLIDATED SCH DIST,,2801380,2018-19,217295,230621,13326,6241,236862,35529.3,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,1
2019,Mississippi,EAST TALLAHATCHIE CONSOL SCH DIST,,2801410,2018-19,335467,325597,-9870,9643,335240,50286,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,ENTERPRISE SCHOOL DIST,,2801440,2018-19,211009,203955,-7054,11442,215397,32309.55,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,FOREST MUNICIPAL SCHOOL DIST,,2801470,2018-19,381369,418073,36704,22947,441020,66153,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,FORREST COUNTY SCHOOL DISTRICT,,2801490,2018-19,693604,669895,-23709,29395,699290,104893.5,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,FORREST COUNTY AG HIGH SCHOOL,,2801510,2018-19,153869,158293,4424,0,158293,23743.95,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,FRANKLIN CO SCHOOL DIST,,2801530,2018-19,344928,345430,502,35854,381284,57192.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,21
2019,Mississippi,GEORGE CO SCHOOL DIST,,2801560,2018-19,870245,868376,-1869,32427,900803,135120.45,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,GREENE COUNTY SCHOOL DISTRICT,,2801590,2018-19,422632,410072,-12560,13200,423272,63490.8,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,GREENVILLE PUBLIC SCHOOLS,,2801620,2018-19,1394476,1368659,-25817,48686,1417345,212601.75,1,+,†,1,1,+,+,0,0,0,0,0,+,0,1,122225.58,8.62,423,139
2019,Mississippi,GREENWOOD PUBLIC SCHOOL DISTRICT,Closed,2801650,2018-19,724238,+,-724238,+,0,0,+,+,†,+,+,+,+,+,+,+,+,+,+,0,+,+,0,+,+
2019,Mississippi,GRENADA SCHOOL DIST,,2801680,2018-19,935551,954466,18915,44605,999071,149860.65,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,110314.81,11.04,194,37
2019,Mississippi,GULFPORT SCHOOL DIST,,2801710,2018-19,1503775,1522114,18339,49393,1571507,235726.05,1,+,0,1,1,+,+,0,0,0,0,0,+,0,1,95520.62,6.08,432,1587
2019,Mississippi,HANCOCK CO SCHOOL DIST,,2801740,2018-19,945209,887220,-57989,25575,912795,136919.25,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,HARRISON CO SCHOOL DIST,,2801770,2018-19,3490017,3513601,23584,121555,3635156,545273.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,HATTIESBURG PUBLIC SCHOOL DIST,,2801800,2018-19,1185510,1143486,-42024,48601,1192087,178813.05,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,HAZLEHURST CITY SCHOOL DISTRICT,,2801830,2018-19,444513,450645,6132,9744,460389,69058.35,1,+,0,1,1,+,+,1,0,0,0,1,69056.7,15,0,+,0,49,2
2019,Mississippi,HINDS CO SCHOOL DIST,,2801860,2018-19,1305766,1237631,-68135,43243,1280874,192131.1,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,191
2019,Mississippi,HOLLANDALE SCHOOL DIST,,2801890,2018-19,238593,235032,-3561,26237,261269,39190.35,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,3
2019,Mississippi,HOLLY SPRINGS SCHOOL DIST,,2801950,2018-19,430889,420909,-9980,33772,454681,68202.15,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,HOUSTON  SCHOOL DIST,,2802010,2018-19,378390,382459,4069,10685,393144,58971.6,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,HUMPHREYS CO SCHOOL DIST,,2802040,2018-19,390004,396736,6732,16225,412961,61944.15,1,+,0,1,1,+,+,1,0,1,0,0,61944.15,15,0,+,0,31,223
2019,Mississippi,ITAWAMBA CO SCHOOL DIST,,2802100,2018-19,850393,837505,-12888,52374,889879,133481.85,1,+,†,1,1,+,+,0,0,0,0,0,+,0,1,119559,13.44,274,112
2019,Mississippi,JACKSON CO SCHOOL DIST,,2802160,2018-19,1797118,1810236,13118,67299,1877535,281630.25,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,JACKSON PUBLIC SCHOOL DIST,,2802190,2018-19,5838810,5826579,-12231,133135,5959714,893957.1,1,+,†,1,1,+,+,1,0,0,0,1,893957.1,15,0,+,0,197,431
2019,Mississippi,JEFFERSON CO SCHOOL DIST,,2802220,2018-19,313125,313651,526,14646,328297,49244.55,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,JEFFERSON DAVIS CO SCHOOL DIST,,2802250,2018-19,445535,439053,-6482,32611,471664,70749.6,1,+,†,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,JONES CO SCHOOL DIST,,2802280,2018-19,1843902,1865286,21384,77966,1943252,291487.8,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
2019,Mississippi,KEMPER CO SCHOOL DIST,,2802310,2018-19,221391,225931,4540,6325,232256,34838.4,1,+,0,1,1,+,+,0,0,0,0,0,+,0,0,+,0,0,0
